Sep 12 13:00:38 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:38.500296Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:38 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:38.601500Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:38 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:38.673721Z  INFO sui_indexer::handlers::checkpoint_handler: checkpoint download lag for cp 85168: 44647233972 ms
Sep 12 13:00:38 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:38.673728Z  INFO sui_indexer::handlers::checkpoint_handler: Indexer lag: downloaded checkpoint 85168 with time now 1726138838673 and checkpoint time 1681491604701
Sep 12 13:00:38 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:38.673775Z  INFO sui_indexer::handlers::checkpoint_handler: Indexing checkpoint data blob checkpoint_seq=85168
Sep 12 13:00:38 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:38.674779Z  INFO sui_data_ingestion_core::worker_pool: transient worker execution error `Failed to get network total transactions in epoch`: `Indexer failed to read PostgresDB with error: `Record not found`` for checkpoint 85168
Sep 12 13:00:38 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:38.701823Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:38 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:38.803002Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:38 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:38.904199Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:39 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:39.005354Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:39 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:39.106545Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:39 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:39.207705Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:39 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:39.308880Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:39 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:39.409975Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:39 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:39.511156Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:39 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:39.612346Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:39 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:39.713499Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:39 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:39.814686Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:39 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:39.915857Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:40 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:40.017026Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:40 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:40.118216Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:40 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:40.219371Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:40 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:40.320553Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:40 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:40.420707Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:40 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:40.521880Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:40 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:40.623076Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:40 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:40.724238Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:40 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:40.825432Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:40 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:40.926588Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:41 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:41.026768Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:41 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:41.127927Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:41 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:41.229099Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:41 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:41.330326Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:41 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:41.431513Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:41 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:41.531732Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:41 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:41.632923Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:41 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:41.734159Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:41 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:41.835384Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:41 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:41.936615Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:42 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:42.036865Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:42 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:42.138079Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:42 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:42.239325Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:42 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:42.340537Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:42 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:42.440849Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:42 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:42.542017Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:42 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:42.642904Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:42 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:42.744153Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:42 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:42.845369Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:42 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:42.946614Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:43 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:43.046773Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:43 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:43.147937Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:43 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:43.249115Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:43 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:43.350300Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:43 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:43.451528Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:43 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:43.551766Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:43 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:43.652949Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:43 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:43.754129Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:43 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:43.855315Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:43 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:43.956531Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:44 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:44.057429Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:44 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:44.158610Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:44 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:44.258760Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:44 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:44.360684Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:44 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:44.461824Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:44 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:44.563014Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:44 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:44.664233Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:44 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:44.765385Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:44 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:44.866554Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:44 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:44.967715Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:45 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:45.068917Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:45 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:45.170143Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:45 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:45.271665Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:45 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:45.372908Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:45 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:45.474302Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:45 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:45.574857Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:45 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:45.676057Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:45 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:45.777243Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:45 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:45.878799Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:45 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:45.980792Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:46 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:46.082054Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:46 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:46.183274Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:46 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:46.284487Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:46 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:46.385059Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:46 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:46.486224Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:46 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:46.586927Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:46 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:46.688114Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:46 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:46.789312Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:46 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:46.890492Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:46 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:46.991679Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:47 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:47.092912Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:47 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:47.194652Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:47 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:47.295871Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:47 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:47.397061Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:47 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:47.498270Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:47 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:47.599020Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:47 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:47.700219Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:47 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:47.801444Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:47 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:47.902643Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:48 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:48.003857Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:48 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:48.105064Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:48 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:48.206298Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:48 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:48.307558Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:48 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:48.407782Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:48 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:48.509190Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:48 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:48.610684Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:48 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:48.712302Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:48 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:48.813483Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:48 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:48.914665Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:49 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:49.015873Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:49 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:49.117043Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:49 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:49.218241Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:49 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:49.319414Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:49 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:49.420367Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:49 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:49.521581Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:49 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:49.621760Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:49 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:49.722964Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:49 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:49.824135Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:49 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:49.925349Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:50 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:50.025944Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:50 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:50.127131Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:50 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:50.228343Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:50 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:50.329518Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:50 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:50.429720Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:50 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:50.530891Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:50 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:50.632138Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:50 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:50.733325Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:50 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:50.834859Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:50 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:50.936083Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:51 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:51.037271Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:51 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:51.138487Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:51 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:51.239678Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:51 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:51.340881Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:51 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:51.442112Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
Sep 12 13:00:51 sui-mainnet-node cargo[3499927]: 2024-09-12T11:00:51.543305Z  INFO sui_data_ingestion_core::reader: Read from remote. Current checkpoint number: 95168, pruning watermark: 85168, new updates: 0
